archive	path	bytes	lines	sha256	packages	plot_calls	setwd	runtime_install	absolute_windows_path	absolute_macos_path	set_seed	ggsave	explicit_device	secondary_axis	significance_annotation
2024	2024/tree+柱状堆积图--物种组成可视化/tree+柱状堆积图--物种组成可视化.R	4001	104	0e8307c575b469e407dc2351bfd86bac0be5d08b89ebb3f6398c7a6f26d620e6	RColorBrewer;ape;aplot;ggplot2;ggtree;plyr;reshape2;vegan	coord_flip;geom_bar;geom_col;geom_tiplab;geom_tippoint;ggplot;ggtree;scale_color_manual;scale_fill_manual;scale_y_continuous	1	0	1	0	0	0	0	0	0
2024	2024/三元相图/三元相图.R	1624	41	e182e91aaf2f6711b857efe94a6c9be37de8cf072c2dfcfb740d683e89c60cdd	RColorBrewer;ggtern;grid;scales	geom_mask;geom_point;scale_colour_manual;theme_classic	1	1	1	0	0	0	0	0	0
2024	2024/三角形热图+聚类+柱状图注释/三角形热图+聚类+柱状图注释.R	3798	103	4cfb3a2b4b8ec89940a70ac31b6f6a903f7ac5cc2b71edaaf4030b63133317ba	ape;aplot;ggplot2;ggtree;reshape2;vegan	geom_col;geom_point;geom_tiplab;ggplot;ggtree;scale_fill_gradient2;scale_shape_manual;scale_size_continuous;scale_y_continuous;scale_y_discrete;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/不一样的点线图/不一样的点线图.R	2035	43	a95a10519206feedbd764c7321b33e4228d2bf483e912ee923fe94f3b1b3cbce	ggplot2	geom_line;geom_point;ggplot;scale_color_manual;scale_x_continuous;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/不同组散点+回归曲线+多项式拟合+线性拟合/不同组散点+回归曲线+多项式拟合+线性拟合.R	5364	121	454d9adbca6c6674d673a5c9672d68e10616deba9a773f912df994675c9938d8	ggplot2;ggpmisc	geom_point;geom_smooth;geom_vline;ggplot;ggsave;scale_fill_manual;scale_x_continuous;stat_poly_eq;theme_bw	1	0	1	0	0	1	0	0	0
2024	2024/世界地图+采样点/世界地图绘制.R	2476	75	7a6653bc33f5da7efa904f8933fcb931e547f32c9a7916aaac1cf3e3c5dc143b	ggplot2	coord_map;geom_col;geom_point;geom_polygon;ggplot;scale_fill_manual;scale_y_continuous;theme_classic;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/世界地图+采样点标记+分组条形图+柱状图嵌套/世界地图+采样点标记+分组条形图+柱状图嵌套.R	2904	68	c72e495cdd2bb420c15f9075254ae3fcc1a854f52cc660368e0a878086d3df28	ggh4x;ggplot2;tidyr	coord_polar;geom_col;geom_point;geom_polygon;geom_text_aimed;ggplot;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/世界地图+采样点标记+柱状堆积图/世界地图+采样点标记+柱状堆积图.R	9572	230	cdef4af069efeaa0fc2350076969a8ef6e79b8da6af7c2dc0308cf464eae4d50	RColorBrewer;cowplot;dplyr;ggplot2;ggstar;reshape2	geom_col;geom_polygon;geom_star;ggplot;scale_fill_manual;scale_x_discrete;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/世界地图+采样点标记+饼图+柱状图/世界地图+采样点标记+饼图+柱状图.R	5165	99	3f1d1922fcbdeddab30ce8743a2659b642c70480c2d238e85257838c980bf07a	ggplot2;reshape2;scatterpie	geom_errorbar;geom_point;geom_polygon;geom_scatterpie;geom_scatterpie_legend;ggplot;scale_color_manual;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/世界地图+采样点标记气泡图+分布频率注释侧图/世界地图+采样点标记气泡图+分布频率注释侧图.R	4215	106	2de23cbf1e820bcffda4a9e5e5708b79d243bd29e6ec4751627bedb43cac985a	aplot;dplyr;ggplot2	coord_flip;geom_freqpoly;geom_point;geom_polygon;ggplot;scale_color_manual;scale_fill_manual;scale_size_continuous;scale_x_continuous;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/两组矩阵的相关性分析/两组矩阵的相关性分析.R	2897	84	6d10a16aa0179e95e7139ced4de45a963bc0f84c30257c04ae24eec0b12cabc6	ComplexHeatmap;circlize;pheatmap;psych	heatmap	1	0	1	0	0	0	0	0	0
2024	2024/中国地图+散点+柱状图/中国地图+散点+柱状图.R	5937	144	40bd88fdee070a931f75e2ba938c8f2e1884445cb98c202964f886d88a715910	cowplot;ggspatial;sf;tidyverse	coord_sf;geom_col;geom_sf;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;theme_bw;theme_classic	1	0	1	0	1	0	0	0	0
2024	2024/云雨图/云雨图.R	2179	54	0914bad96532e360dbf728928b581f1c5594641751db2d9aaabc32823d743cc0	gghalves;ggplot2;ggsignif;tidyverse	geom_boxplot;geom_half_violin;geom_jitter;geom_signif;ggplot;scale_color_manual;scale_y_continuous;stat_boxplot;theme_bw	1	0	1	0	0	0	0	0	1
2024	2024/共发生网络/共发生网络.R	6796	157	217c4058d2742f88da90b87528abb22c52a46ce01104ae42447f048d17e6dfb5	dplyr;ggplot2;ggraph;igraph;psych;tidyr	coord_fixed;geom_edge_arc2;geom_node_point;geom_node_text;ggraph;scale_color_manual;scale_edge_color_manual;scale_edge_width;scale_size_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/内向环形柱状图+分组+分面/内向环形柱状图+分组+分面.R	3572	87	c0b663851fd83c4300d34f2063b7a062ba5f93aeb208c39c63f8b14242de27f6	ggh4x;ggplot2;reshape2	coord_polar;facet_wrap;geom_col;geom_text_aimed;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/凹凸图Bump chart/凹凸图Bump chart.R	934	32	326714cf1db8c2ce2117e0215cdda50f6afe7a2eb58b08c9aac03293377fd825	dplyr;ggbump;ggplot2;ggprism	geom_bump;geom_point;geom_text;ggplot;scale_color_prism;theme_void	0	3	1	0	0	0	0	0	0
2024	2024/分类水平的聚类分析+注释/分类水平的聚类分析+注释.R	4474	149	2b3ece8486c8602c46d0463164bb94c66c74cd548988b8d7bfc5d43107400c0a	MicrobiotaProcess;dplyr;ggplot2;ggtree;phyloseq	geom_hilight;geom_point;geom_tiplab;ggtree;scale_fill_manual	1	0	1	0	0	0	0	0	0
2024	2024/分组分面条形图/分组分面条形图.R	1488	37	9be3052ed89c8b174328fa9cd7753c41c810e1d311f1d4bff5129b5d662a44e4	ggplot2;reshape2	facet_grid;geom_col;ggplot;scale_fill_manual;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/分组散点&箱线图&小提琴图&条形图+拟合曲线/分组散点&箱线图&小提琴图&条形图+拟合曲线.R	6878	165	646f8c142cdc93b941734ba4c6ad0b7259688c8055f8b961d21d333a234ff809	dplyr;ggplot2;ggpmisc;patchwork;stringr	geom_bar;geom_boxplot;geom_jitter;geom_segment;geom_smooth;geom_violin;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;stat_poly_eq;stat_summary;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/分组散点图/分组散点图.R	1945	53	97bbf576bd581f8b5587daa5cc2b1b5663ec4c702f2efe58d0896dfaa3887b94	RColorBrewer;ggplot2;ggpmisc;grid;scales	facet_grid;geom_point;geom_smooth;ggplot;scale_color_manual;scale_fill_manual;stat_poly_eq;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/分组气泡图+边际频率分布直方图+拟合曲线/分组气泡图+边际频率分布直方图+拟合曲线.R	2709	69	de462cc0f2670e31d3ecb31a73d22b8b37c9ddae4d34670a84b818129d0f04fe	ggplot2;ggpmisc;ggside	geom_point;geom_smooth;geom_xsidehistogram;geom_ysidehistogram;ggplot;scale_color_manual;scale_size;stat_poly_eq;theme_bw;theme_ggside_void	1	0	1	0	0	0	0	0	0
2024	2024/分组直方图/分组直方图.R	1531	33	bb9ee94afa2e45843c984e2fe3a7f800faccd56209c6f0bc9831aa4d807c25b4	ggplot2;ggpubr	facet_grid;geom_bar;geom_hline;geom_point;ggplot;scale_color_manual;scale_fill_manual;stat_summary;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/分组箱线图/分组箱线图.R	2387	55	25e278dfaec43c33c7a5ec0b00ca608745b76e1f6b9c90da4599cbd203991ae2	ggplot2	facet_grid;geom_boxplot;geom_dotplot;geom_point;geom_vline;ggplot;scale_fill_manual;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/半圆进化树+分支颜色+注释+标签颜色/半圆进化树+分支颜色+注释+标签颜色.R	3256	79	3ad7dff600a7bff1b0b1d6aaf3f819b998bbdb6d8d372bbc1dac51c77e4fd3cd	ggnewscale;ggplot2;ggtree;ggtreeExtra	geom_fruit;geom_tiplab;ggtree;scale_color_manual;scale_fill_manual	1	0	1	0	0	0	0	0	0
2024	2024/单列热图+文字注释+显著性注释+箭头注释/单列热图+文字注释+显著性注释+箭头注释.R	2570	50	6d7722d79bee70db8dff441cbe1ed329c23f35616c21f181a1af133b68c05fbf	ggplot2	facet_grid;geom_segment;geom_text;geom_tile;ggplot;scale_fill_gradientn;scale_x_continuous;scale_y_reverse;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/双向柱状图/双向柱状图.R	1543	40	611239a64dde02303fd96ae370c5084fefdfd174112f1cb424d99f964253d169	ggplot2	coord_flip;geom_col;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/双向柱状堆积图+排序/双向柱状堆积图+排序.R	8955	234	0e10b18a5650d66ecd1f638826cca463dcf66d0c50e2cace8bd62f0f14219d3a	dplyr;ggplot2;patchwork;reshape2	coord_flip;geom_col;geom_hline;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/双层环形热图+不同方式显著性标注/双层环形热图+不同方式显著性标注.R	10010	226	12906c614a3b831855e07aeba5e93d946105ccc9640d63e8b98596c2c3b005f4	agricolae;aplot;dplyr;ggplot2;patchwork;psych;reshape2	coord_polar;geom_text;geom_tile;ggplot;scale_fill_gradientn;scale_x_continuous;scale_y_continuous;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/同变量多组箱线图/同变量多组箱线图.R	2571	68	0fde21e6b88706002d529b06e651e23e11522b4e53071bc683a0d975b6d0a9e8	ggplot2;patchwork	geom_boxplot;ggplot;scale_fill_manual;stat_boxplot;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/圆堆积图(circle packing)第二弹/圆堆积图(circle packing)第二弹.R	4709	106	a42dc069a353167a35b4a2cebc92ac74a18789d058803836f00ee597cd68fe5c	dplyr;ggplot2;ggraph;reshape2;tidygraph;tidyr;viridis	coord_fixed;geom_node_circle;geom_node_text;ggraph;scale_color_manual;scale_fill_manual;scale_fill_viridis;theme_void	1	2	1	0	0	0	0	0	0
2024	2024/圆环图&旭日图_PieDonut/圆环图&旭日图_PieDonut.R	20197	409	9a7b192e34a3932a0ba0d7fb0e54b5a94481e440a69cc1aad9b4a17fa1e89ee5	RColorBrewer;dplyr;ggforce;ggplot2;grid;moonBook;scales;webr	coord_fixed;geom_arc_bar;geom_segment;geom_text;ggplot;piedonut;scale_fill_manual;theme_no_axes	1	1	1	0	0	0	0	0	0
2024	2024/圆环图&旭日图_ggplot2/圆环图&旭日图_ggplot2.R	6209	160	e3e7ab8cdfbcb403e46b5ea5c340b622f6c143a2cd088d3080175fa0d16b449d	formattable;ggplot2;patchwork	coord_polar;geom_rect;geom_text;ggplot;scale_fill_manual;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/基因注释+箭头图+分面+标签/基因注释+箭头图+分面+标签.R	4164	96	7800de339c5eff4e9857767e42115190c43df58214b0939c17900966b2f84dcf	gggenes;ggplot2;grid	geom_gene_arrow;geom_gene_label;ggplot;scale_fill_manual;scale_x_continuous;theme_genes	1	0	1	0	0	0	0	0	0
2024	2024/多y轴组合图-柱状堆积图+箱线图/多y轴组合图-柱状堆积图+箱线图.R	8620	228	797777a6a95b3faab18743d32a3f23964754d62d777addaef4c6343999022e5c	dplyr;ggh4x;ggplot2;grid;gtable;reshape2	geom_boxplot;geom_col;ggplot;scale_fill_manual;scale_x_discrete;scale_y_continuous;stat_boxplot;stat_summary;theme_bw;theme_classic	1	0	2	0	0	0	0	0	0
2024	2024/多分组箱线图+不同组字母标记+条纹填充/多分组箱线图+不同组字母标记+条纹填充.R	5313	130	30d73a9052725b995d79cfa5e685ef27348bf20717729db8b777be79edfa2609	agricolae;dplyr;ggpattern;ggplot2;patchwork	coord_flip;geom_boxplot_pattern;geom_text;geom_vline;ggplot;scale_color_manual;scale_fill_manual;scale_pattern_manual;scale_x_discrete;scale_y_continuous;stat_boxplot;stat_summary;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/多变量热图+r值+p值+其他变量/多变量热图+r值+p值+其他变量.R	4858	112	51148276829893ac03f4b5f49a8862f8591f90591625bb3af7dce51edc22b29e	dplyr;ggnewscale;ggplot2;psych;tidyr	geom_point;ggplot;scale_color_manual;scale_fill_gradient2;scale_size_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/多层嵌套柱状图+字母标记+标签嵌套/多层嵌套柱状图+字母标记+标签嵌套.R	5028	118	34be1771fb82b5f06a6b310ea198f341f395f1c04d7f71c85e24dbd26fa60e95	agricolae;ggh4x;ggplot2;ggpubr	geom_bar;geom_text;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;stat_summary;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/多序列比对及可视化/基于ggmsa多序列比对及可视化.R	8045	206	0dca769ef7893a149e4196f2693d26cf9dc91b7ae07e3f21274ab67148956e75	BiocManager;Biostrings;RColorBrewer;ggmsa;ggplot2;pals	geom_gc;geom_helix;geom_msabar;geom_seed;geom_seqlogo;theme_void	1	3	2	0	0	0	0	0	0
2024	2024/多类型热图组合图绘制/多类型热图组合图绘制.R	8704	211	8af8f5af2cf05e4deb5cb53697cc874b34fbd23b322e20f4b54382c58f26c30b	cowplot;dplyr;ggnewscale;ggplot2;ggside;patchwork;reshape2;tidyr	geom_tile;geom_xsidetile;ggplot;scale_fill_gradient2;scale_fill_manual;scale_xfill_manual;scale_y_discrete;theme_bw;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/多组火山图/多组火山图.R	5736	142	629705771f767126a7554c6cb7e5d3b527676dccb87947f60851d429bea93496	RColorBrewer;dplyr;ggplot2;grid;scales	geom_col;geom_hline;geom_jitter;geom_rect;geom_text;geom_text_repel;ggplot;scale_color_manual;scale_fill_manual;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/密度图+分组标记+均值线/密度图+分组标记+均值线.R	4348	103	8822ce7a546e3af78ee1bff4fa1ce684e68336c294c39c0cdbaee130ef035e85	geomtextpath;ggplot2;ggridges;palmerpenguins;patchwork;remotes;tidyverse	geom_density;geom_textdensity;geom_vline;ggplot;scale_color_manual;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/小提琴图/小提琴图.R	5832	142	d4f374d965b5e2b82a95a151110a6b5fdd8317c539cd2aef109d979b8e1167da	RColorBrewer;ggplot2;ggprism;ggpubr;ggsignif;grid;scales;tidyverse;vioplot	facet_grid;geom_boxplot;geom_jitter;geom_signif;geom_violin;ggplot;scale_fill_manual;scale_fill_prism;stat_summary;theme_bw;theme_prism	1	6	1	0	0	0	0	0	3
2024	2024/小提琴图-添加数据点-半小提琴图-雨云图/小提琴图-添加数据点-半小提琴图-雨云图.R	4522	110	36c0cc7b724a743ed2d2f8ee5ffef6f6204c6c897054442b72b2c26736339ef9	cowplot;ggdist;ggforce;gghalves;ggplot2;palmerpenguins;tidyverse	coord_flip;geom_boxplot;geom_half_violin;geom_jitter;geom_sina;geom_violin;ggplot;plot_grid;scale_fill_manual;stat_dotsinterval;stat_slab;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/层级网络图/层级网络图.R	5181	120	f7f2f62ee7580ea310d9a1d90fb580a8d8cd44421986c6b4e4a5036e6b0d7f47	dplyr;ggplot2;ggraph;reshape2;tidygraph;tidyr	coord_fixed;geom_edge_diagonal;geom_edge_elbow;geom_node_point;geom_node_text;ggraph;scale_color_manual;scale_edge_color_manual;scale_size_continuous;theme_void	1	2	1	0	0	0	0	0	0
2024	2024/山脊图/山脊图.R	1893	54	78b1fcf9db536bdb1f1ceb010553bf9c52ee563a202785642b9b444fef26f675	cowplot;ggplot2;ggprism;ggridges;reshape	geom_density_ridges;ggplot;plot_grid;scale_fill_prism;scale_y_discrete;theme_prism	1	4	1	0	0	0	0	0	0
2024	2024/嵌套柱状图+显著性+字母标记/嵌套柱状图+显著性+字母标记.R	3136	66	0ab18bebd59af10301d4073afdadc6d70de5512f46d69281ae1efbae7eb86eb4	agricolae;dplyr;ggplot2;ggpubr;rstatix	geom_bar;geom_text;ggplot;scale_fill_manual;scale_y_continuous;stat_pvalue_manual;stat_summary;theme_bw	1	0	1	0	0	0	0	0	1
2024	2024/嵌套柱状图+柱状堆积图+显著性/嵌套柱状图+柱状堆积图+显著性.R	4422	98	d85963657a7abde21d0174489aa39477e5b6d4998af96125cf2d320acc5ed40b	dplyr;ggplot2;ggpubr;rstatix	geom_col;geom_errorbar;geom_text;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/带误差线的柱状堆积图/带误差线的柱状堆积图.R	1006	32	a68f3262fd76ec49ff7555dd0985359b5f88850877b1f7344f1abb1fec842be0	ggplot2;reshape2	geom_col;geom_errorbar;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	0	0	0	0	0	0	0	0	0
2024	2024/平滑曲线折线图/平滑曲线折线图.R	3498	94	b553b2639c9715d2bbcceec712245b07432fb1ee7f3c975ac53a7fc1406296f5	RColorBrewer;ggalt;ggplot2;grid;patchwork;scales	geom_line;geom_point;geom_xspline;ggplot;scale_color_manual;scale_colour_manual;scale_x_discrete;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/平行坐标图/平行坐标图.R	3781	104	a25453bae8696f4ff770edcd4ec62cc6c270f8a0a3bda245caad1d2833702262	GGally;cowplot;ggprism;ggthemes;scagnostics	facet_wrap;plot_grid;scale_color_prism;theme_map;theme_pander	0	0	0	0	0	0	0	0	0
2024	2024/并列柱状图+不同组字母标记+组间显著性标记/并列柱状图+不同组字母标记+组间显著性标记.R	5411	114	78f25a4c6e3c575e1695bdcdc9598097ed4afcf13a779a34b350a7e97babb021	agricolae;dplyr;ggh4x;ggpattern;ggplot2;ggpubr;rstatix	geom_bar_pattern;geom_text;ggplot;scale_color_manual;scale_fill_manual;scale_pattern_manual;scale_x_discrete;scale_y_continuous;stat_pvalue_manual;stat_summary;theme_classic	1	0	1	0	0	0	0	0	2
2024	2024/并列柱状堆积图+误差线+显著性/并列柱状堆积图+误差线+显著性.R	4564	100	80f3aa88c45e095c46d15df14080101c896e1300b0153a920d910263e6f2579d	dplyr;ggplot2;ggpubr;rstatix	geom_col;geom_errorbar;geom_segment;ggplot;scale_fill_manual;scale_x_continuous;scale_y_continuous;stat_pvalue_manual;theme_bw	1	0	1	0	0	0	0	0	3
2024	2024/序列分析图/序列分析图.R	3691	99	e7e77d6c3345346e18af2fd44abf8c07731048447b39d42a6d7b5a372a34bff9	cowplot;ggplot2;ggseqlogo	geom_logo;ggplot;plot_grid;theme_logo	0	1	1	0	0	0	0	0	0
2024	2024/弦图_chord/弦图_chord.R	3046	65	a9d561160d8101538e34c038b971b29502a86275aa4312e93ab5c14f8bea7796	circlize;statnet	chorddiagram;circos.clear;circos.par	1	2	1	0	0	0	1	0	0
2024	2024/成比例Venn图/成比例Venn图.R	3097	83	c060976d7431e549fafcbad36f42decb979b04614f7dbe5ea8a105f9d3720ccc	devtools;eulerr;ggvenn;patchwork		1	0	2	0	0	0	0	0	0
2024	2024/折线+散点+误差棒+显著性+分面/折线+散点+误差棒+显著性.R	2112	59	0428d8d8c8b1311057cde64e92426af91522596636fca6be017b94eb9b2b4c92	cowplot;ggplot2;ggpubr	coord_flip;facet_wrap;geom_errorbar;geom_line;geom_point;geom_signif;ggplot;plot_grid;scale_color_manual;scale_shape_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	1
2024	2024/折线图/折线图.R	2321	69	0a5524a0f60ce75e6f3518c0c2c1493933c8377c5bc71373343c9971d283bef5	ggalt;ggplot2;ggprism;reshape2	geom_line;geom_point;geom_xspline;ggplot;scale_color_manual;scale_linetype_manual;scale_shape_manual;theme_bw;theme_prism	1	4	1	0	0	0	0	0	0
2024	2024/散点+分组+size+显著性/散点+分组+size+显著性.R	2280	57	2b4f2be5a68d320fa75e698bcf66437a5f956a70f765f3f2f1d42a307b6911a9	ggplot2;rstatix	facet_grid;geom_point;geom_segment;geom_text;ggplot;scale_color_manual;scale_size_continuous;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+分组+置信圈+质心连线/散点+分组+置信圈+质心连线.R	4234	116	8054b23bd303372496a7bec43a0f21900bca22d37f6bbf4511881773c9ed0291	dplyr;ggplot2;patchwork	geom_point;geom_segment;ggplot;scale_color_manual;scale_fill_manual;stat_ellipse;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+回归曲线+多项式拟合+分组/散点+回归曲线+多项式拟合+分组.R	3068	76	646e3b0be03151c1c9d752befbac4a9b87e1a44a4e72278c4d9bbfdb9b682367	RColorBrewer;cowplot;ggplot2;ggpmisc;grid;scales	geom_point;geom_smooth;ggplot;plot_grid;scale_color_manual;scale_fill_manual;stat_poly_eq;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+回归线+误差线+显著性/散点+回归线+误差线+显著性.R	2199	62	05fe8f9a96d5846fa28a97a7a784ea44e683dfbc9f908c209e64a86edace93ee	ggplot2;ggpmisc;ggpubr	geom_errorbar;geom_point;geom_smooth;ggplot;scale_color_manual;scale_size_continuous;stat_cor;stat_poly_eq;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+均值+误差棒+字母标记+双刻度标记/散点+均值+误差棒+字母标记+双刻度标记.R	2957	83	73eda7bb2ddde704f4248f1745e03b4faf47b4a9798e0fce882f214a12af6416	agricolae;dplyr;ggplot2;gridExtra	geom_jitter;geom_segment;geom_text;ggplot;scale_color_manual;scale_fill_manual;stat_summary;theme_classic	1	0	1	0	0	0	1	0	0
2024	2024/散点+多辅助线+特定区域颜色及标签标记/散点+多辅助线+特定区域颜色及标签标记.R	4340	89	41b8ccac51ee32f2972530ce4818da9aef92877fce111671fb0f9382ac134b55	cowplot;ggplot2;ggrepel	geom_hline;geom_point;geom_text_repel;geom_vline;ggplot;plot_grid;scale_color_manual;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+折线+局部放大/散点+折线+局部放大.R	2184	61	c48bd950852a06f041d883e5d1a57424067aac7ab69322d52c093065f6a48c37	ggplot2;reshape2	geom_line;geom_point;geom_rect;geom_segment;ggplot;scale_color_manual;scale_x_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+折线+误差棒+面积填充/散点+折线+误差棒+面积填充.R	3930	113	8b722486d6f7251d177d46152a727f2ae1c1fba97ac6a041809451e48e04e487	aplot;ggplot2	coord_flip;geom_area;geom_errorbar;geom_hline;geom_line;geom_point;ggplot;scale_x_continuous;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点+热图注释/散点+热图注释.R	1605	48	f256c42748d8700bf9ffcf6e9b31d0a02bc1efdc93414ea0d9c47532083e3550	aplot;dplyr;ggplot2;reshape	geom_point;geom_tile;ggplot;scale_fill_gradient;scale_fill_gradientn;scale_x_discrete;theme_classic;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/散点+箱线图+小提琴图+辅助线+显著性/散点+箱线图+小提琴图+辅助线+显著性.R	1956	49	68ebb07e91bc533ea6164c2fede3bbd07c7360f4ef9fafe40901ef51fe73a772	gghalves;ggplot2;ggsignif	geom_boxplot;geom_half_violin;geom_hline;geom_jitter;geom_signif;ggplot;scale_fill_manual;scale_y_continuous;theme_bw	1	0	1	0	0	0	0	0	1
2024	2024/散点+误差棒+折线+字母标记/散点+误差棒+折线+字母标记.R	5756	131	29e0bee82c49237b8cec9b8dd00f51487a68248294a933ada6cbb85e0f8cb40e	agricolae;dplyr;ggplot2;patchwork;reshape2;stringr	facet_wrap;geom_errorbar;geom_line;geom_point;geom_text;ggplot;scale_color_manual;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/散点图+均值+显著性/code.R	1981	49	15eb88368353be7d4acad522481d0ce5b2a6bc5f196e99e217fab3e7e4fa60b2	dplyr;ggplot2;ggsignif	geom_jitter;geom_segment;geom_signif;ggplot;scale_fill_manual;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	1
2024	2024/散点图+拟合曲线+分面/散点图+拟合曲线+分面.R	2737	69	1de56ca266f7cd0a0372e5a3d560a8cb184790f9bab4ff68c779f5590dd87a9d	RColorBrewer;cowplot;ggplot2;ggpmisc;ggpubr;grid;scales	facet_grid;geom_point;geom_smooth;ggplot;plot_grid;scale_color_manual;stat_cor;stat_poly_eq;theme_classic	1	0	1	0	0	0	0	0	0
2024	2024/散点图+拟合曲线+边际组合图形/散点图+拟合曲线+边际组合图形.R	2781	70	57b902b53d33a5231297d668b7496742b0c5ded4d5e09ba74ab296e5d5fcc60d	aplot;gghalves;ggplot2;ggpmisc;ggpubr	coord_flip;geom_boxplot;geom_half_violin;geom_jitter;geom_point;geom_smooth;ggplot;scale_color_manual;scale_fill_manual;stat_cor;stat_poly_eq;theme_bw;theme_void	1	0	1	0	0	0	0	0	0
2024	2024/散点图+柱状堆积图+折线图/散点图+柱状堆积图+折线图.R	2439	59	8c13886e20b70b31dc44c2d8b6c64573f04ac60cc602aec5215fdccc93c5cac7	ggalt;ggplot2;ggpmisc	geom_col;geom_line;geom_point;geom_smooth;ggplot;scale_fill_manual;scale_y_continuous;stat_poly_eq;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点图+误差线+连线/散点图+误差线+连线.R	2298	59	8bdcd075adaec28196a886de4e5064d4ea6de3dbbe06bc8889e5af5dea56fb2d	RColorBrewer;ggplot2;grid;scales;tidyverse	geom_dotplot;ggplot;scale_color_manual;stat_summary;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/散点密度图/散点密度图.R	2519	71	a704d052030107436bfc2f4d12826b1a5c8886c76a0b53554a52ae3c229f5a53	ggplot2;ggpmisc;ggpointdensity;ggpubr;patchwork;viridis	geom_point;geom_pointdensity;geom_smooth;ggplot;scale_color_viridis;scale_x_continuous;scale_y_continuous;stat_cor;stat_poly_eq;theme_bw	1	0	1	0	0	0	0	0	0
2024	2024/时间序列图/时间序列图.R	2479	74	8779c5522b8047982685e1e0df597e510bf79f10529e4de53e8c5cd35380675c	cowplot;ggplot2;ggprism	geom_line;ggplot;plot_grid;scale_x_continuous;theme_prism	1	2	1	0	0	0	0	0	0
2024	2024/曼哈顿图/曼哈顿图.R	5468	113	a29cc2441264137cddac2b73bbe00d95f7de4dd94a55815bd5d1b48e4fe5d418	CMplot;ggforce;ggplot2;ggprism;qqman;tidyverse	facet_zoom;geom_hline;geom_point;ggplot;scale_color_manual;scale_x_continuous;scale_y_continuous;theme_prism	1	6	2	0	0	0	0	0	0
2024	2024/条形图/条形图.R	1211	30	65a0492c1aac30b48f187825fee84416e7b760b4d2da7968e0bc0a84850d89b5	ggplot2	geom_bar;ggplot;scale_fill_manual;scale_x_continuous;scale_y_continuous;theme_classic	1	0	1	0	0	0	0	0	0
